"id","code","name","group_id:id","reconcile","user_type_id:id","chart_template_id:id","tag_ids:id"
"co_niif_fin_135145",135145,"Obligaciones De Venta Sobre Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135195",135195,"Obligaciones – Otros","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135205",135205,"De Monedas (Peso/Dólar)","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135210",135210,"De Monedas (Diferentes Peso/Dólar)","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135215",135215,"De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135220",135220,"De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135295",135295,"Otros Contratos Forward - De Negociación","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135305",135305,"De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135310",135310,"De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135315",135315,"De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135320",135320,"De Índices","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135395",135395,"Otros Contratos De Futuros – De Negociación","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135405",135405,"De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135410",135410,"De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135495",135495,"Otros Swaps – De Negociación","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135505",135505,"Compra Calls De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135510",135510,"Compra Calls De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135515",135515,"Compra Calls De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135520",135520,"Compra Calls De Índices","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135525",135525,"Compra Calls – Otras","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135530",135530,"Compra Puts De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135535",135535,"Compra Puts De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135540",135540,"Compra Puts De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135545",135545,"Compra Puts De Índices","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135550",135550,"Compra Puts – Otras","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135595",135595,"Otras Opciones De Negociación Compra Opciones – Otras","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135605",135605,"De Monedas (Peso/Dólar)","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135610",135610,"De Monedas (Diferentes Peso/Dólar)","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135615",135615,"De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135620",135620,"De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135695",135695,"Otros Contratos Forward - De Cobertura","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135705",135705,"De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135710",135710,"De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135715",135715,"De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135720",135720,"De Índices","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135795",135795,"Otros Contratos De Futuros – De Cobertura","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135805",135805,"De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135810",135810,"De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135895",135895,"Otros Swaps – De Cobertura","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135905",135905,"Compra Calls De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135910",135910,"Compra Calls De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135915",135915,"Compra Calls De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135920",135920,"Compra Calls De Índices","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135925",135925,"Compra Calls – Otras","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135930",135930,"Compra Puts De Monedas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135935",135935,"Compra Puts De Tasas De Interés","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135940",135940,"Compra Puts De Títulos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135945",135945,"Compra Puts De Índices","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135950",135950,"Compra Puts – Otras","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_135995",135995,"Opciones De Cobertura Compra Opciones – Otras","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_136005",136005,"Inversiones Derechos Fiduciarios","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_136095",136095,"Otras Inversiones Derechos Fiduciarios","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138005",138005,"Portafolio  En Administracion","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138010",138010,"Otras","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138095",138095,"Otras Inversiones De Las Reservas Internacionales","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138105",138105,"Derechos Especiales De Giro","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138110",138110,"Pesos Andinos","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138115",138115,"Convenios Internacionales","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138120",138120,"Compensaciones Pendientes De Pago - Vencidas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138195",138195,"Otros Mecanismos Especiales De Pagos Internacionales","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138205",138205,"Fondo Monetario Internacional","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138210",138210,"Fondo Latinoamericano De Reservas","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138215",138215,"Asociacion Internacional De Fomento","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138220",138220,"Banco Interamericano De Desarrollo","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138225",138225,"Banco Mundial (Birf)","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138230",138230,"Banco De Desarrollo Del Caribe","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138235",138235,"Corporacion Andina De Fomento","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138240",138240,"Corporacion Financiera Internacional","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138245",138245,"Corporacion Interamericana De Inversion","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138250",138250,"Banco De Pagos Internacionales - Bpi","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_138295",138295,"Otros Aportes En Organismos Y Entidades Internacionales","l10n_co_accounting_group_1_2_inv_cor",0,"account.data_account_type_current_assets","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140205",140205,"Categoría A Riesgo Normal","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140210",140210,"Categoría B Riesgo Aceptable","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140215",140215,"Categoría C Riesgo Apreciable","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140220",140220,"Categoría D Riesgo Significativo","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140225",140225,"Categoría E Riesgo De Incobrabilidad","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140295",140295,"Otra Cartera De Créditos Y Operaciones De Leasing Financierocon Garantía Hipotecaria (Capitalizadoras)","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140405",140405,"Categoría A Riesgo Normal Cartera De Vivienda","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140410",140410,"Categoría A Riesgo Normal Leasing Habitacional","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140415",140415,"Categoría B Riesgo Aceptable Cartera De Vivienda","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140420",140420,"Categoría B Riesgo Aceptable Leasing Habitacional","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140425",140425,"Categoría C Riesgo Apreciable Cartera De Vivienda","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
"co_niif_fin_140430",140430,"Categoría C Riesgo Apreciable Leasing Habitacional","l10n_co_accounting_group_1_7_fin_noc",1,"account.data_account_type_receivable","l10n_co_chart_template_niif_financiero",
